user_id,location,date,time,timezone,case,source
74556,,1/26/2022,7:58:54,+08:00,IN,mobile
83888,Gunung Catur,1/26/2022,7:58:59,+08:00,IN,mobile
83894,Clinic,1/26/2022,7:59:22,+08:00,IN,mobile
83902,Office,1/26/2022,8:04:32,+08:00,IN,mobile
74745,Clinic,1/26/2022,8:43:12,+08:00,IN,mobile
83888,Gunung Catur,1/26/2022,14:16:04,+08:00,OUT,mobile
74054,,1/26/2022,14:38:34,+08:00,IN,mobile
83893,Clinic,1/26/2022,14:39:05,+08:00,IN,mobile
74049,,1/26/2022,14:41:25,+08:00,IN,mobile
83884,,1/26/2022,14:45:30,+08:00,IN,mobile
83885,Nu Orange,1/26/2022,14:50:32,+08:00,IN,mobile
74050,,1/26/2022,15:03:02,+08:00,OUT,mobile
79765,Clinic,1/26/2022,15:03:41,+08:00,IN,mobile
74465,,1/26/2022,15:06:38,+08:00,OUT,mobile
74052,Clinic,1/26/2022,15:12:46,+08:00,OUT,mobile
83894,Clinic,1/26/2022,15:13:56,+08:00,OUT,mobile
74556,Nu Orange,1/26/2022,15:37:04,+08:00,OUT,mobile
84517,Clinic,1/26/2022,15:47:19,+08:00,IN,mobile
74639,Nu Orange,1/26/2022,16:38:18,+08:00,IN,mobile
83902,Office,1/26/2022,17:17:57,+08:00,OUT,mobile
84517,Clinic,1/26/2022,21:51:01,+08:00,OUT,mobile
74054,,1/26/2022,22:01:34,+08:00,OUT,mobile
74054,,1/26/2022,22:01:34,+08:00,OUT,mobile
74054,,1/26/2022,22:01:35,+08:00,OUT,mobile
74049,,1/26/2022,22:03:35,+08:00,OUT,mobile
83884,,1/26/2022,22:04:43,+08:00,OUT,mobile
74639,Nu Orange,1/26/2022,22:05:44,+08:00,OUT,mobile
83885,Nu Orange,1/26/2022,22:10:38,+08:00,OUT,mobile
83893,Clinic,1/26/2022,22:23:00,+08:00,OUT,mobile
79765,,1/26/2022,22:26:11,+08:00,OUT,mobile
74465,,1/27/2022,7:45:26,+08:00,IN,mobile
83885,Nu Orange,1/27/2022,7:51:02,+08:00,IN,mobile
83885,Nu Orange,1/27/2022,7:52:42,+08:00,IN,mobile
83894,Clinic,1/27/2022,7:54:40,+08:00,IN,mobile
83885,Nu Orange,1/27/2022,7:55:08,+08:00,IN,mobile
79738,Clinic,1/27/2022,7:57:44,+08:00,IN,mobile
83902,Office,1/27/2022,8:00:13,+08:00,IN,mobile
83885,Nu Orange,1/27/2022,8:00:13,+08:00,IN,mobile
79765,Clinic,1/27/2022,8:03:57,+08:00,IN,mobile
74461,Gunung Catur,1/27/2022,8:08:55,+08:00,IN,mobile
75963,Clinic,1/27/2022,8:54:27,+08:00,IN,mobile
75952,Office,1/27/2022,9:05:47,+08:00,IN,mobile
84509,Office,1/27/2022,10:55:32,+08:00,IN,mobile
84509,,1/27/2022,11:42:21,+08:00,OUT,mobile
75963,Clinic,1/27/2022,14:38:41,+08:00,OUT,mobile
83884,,1/27/2022,14:38:55,+08:00,IN,mobile
74050,Clinic,1/27/2022,14:40:46,+08:00,IN,mobile
74050,Clinic,1/27/2022,14:40:55,+08:00,IN,mobile
74052,Clinic,1/27/2022,14:48:30,+08:00,IN,mobile
83893,,1/27/2022,14:55:57,+08:00,IN,mobile
74556,Nu Orange,1/27/2022,14:57:25,+08:00,IN,mobile
74054,,1/27/2022,15:07:36,+08:00,IN,mobile
74465,,1/27/2022,15:12:38,+08:00,OUT,mobile
74461,Gunung Catur,1/27/2022,15:16:10,+08:00,OUT,mobile
83885,Nu Orange,1/27/2022,15:22:28,+08:00,OUT,mobile
83894,Clinic,1/27/2022,15:23:16,+08:00,OUT,mobile
79765,,1/27/2022,15:29:29,+08:00,OUT,mobile
84509,Office,1/27/2022,15:32:21,+08:00,IN,mobile
74044,Clinic,1/27/2022,15:36:59,+08:00,IN,mobile
74053,Clinic,1/27/2022,15:50:40,+08:00,IN,mobile
79738,,1/27/2022,16:07:56,+08:00,OUT,mobile
84509,,1/27/2022,16:19:42,+08:00,OUT,mobile
74639,Nu Orange,1/27/2022,16:38:06,+08:00,IN,mobile
83902,Office,1/27/2022,17:03:05,+08:00,OUT,mobile
74138,Nu Orange,1/27/2022,19:22:45,+08:00,IN,mobile
74062,Nu Orange,1/27/2022,19:22:59,+08:00,IN,mobile
75952,,1/27/2022,19:26:15,+08:00,OUT,mobile
74044,Clinic,1/27/2022,21:40:56,+08:00,OUT,mobile
74054,,1/27/2022,22:01:09,+08:00,OUT,mobile
74050,Clinic,1/27/2022,22:02:15,+08:00,OUT,mobile
74639,Nu Orange,1/27/2022,22:04:03,+08:00,OUT,mobile
74556,Nu Orange,1/27/2022,22:04:37,+08:00,OUT,mobile
83893,,1/27/2022,22:06:50,+08:00,OUT,mobile
83884,,1/27/2022,22:09:29,+08:00,OUT,mobile
74465,,1/28/2022,7:47:00,+08:00,IN,mobile
74050,Clinic,1/28/2022,7:48:28,+08:00,IN,mobile
83885,Nu Orange,1/28/2022,7:52:49,+08:00,IN,mobile
83885,Nu Orange,1/28/2022,7:53:01,+08:00,IN,mobile
83885,Nu Orange,1/28/2022,7:53:31,+08:00,IN,mobile
83902,Office,1/28/2022,7:55:07,+08:00,IN,mobile
83888,Gunung Catur,1/28/2022,7:56:10,+08:00,IN,mobile
83885,Nu Orange,1/28/2022,7:57:13,+08:00,IN,mobile
79765,Clinic,1/28/2022,8:01:55,+08:00,IN,mobile
79738,,1/28/2022,8:02:58,+08:00,IN,mobile
74044,Clinic,1/28/2022,8:38:48,+08:00,IN,mobile
75952,Office,1/28/2022,9:14:58,+08:00,IN,mobile
84509,Office,1/28/2022,10:49:50,+08:00,IN,mobile
84509,,1/28/2022,11:43:53,+08:00,OUT,mobile
83888,Gunung Catur,1/28/2022,14:14:44,+08:00,OUT,mobile
74049,Clinic,1/28/2022,14:36:05,+08:00,IN,mobile
83884,,1/28/2022,14:41:34,+08:00,IN,mobile
74052,Clinic,1/28/2022,14:51:20,+08:00,IN,mobile
74461,Gunung Catur,1/28/2022,14:55:40,+08:00,IN,mobile
74556,Nu Orange,1/28/2022,14:56:19,+08:00,IN,mobile
74050,Clinic,1/28/2022,15:03:13,+08:00,OUT,mobile
79765,Clinic,1/28/2022,15:04:19,+08:00,OUT,mobile
74465,,1/28/2022,15:08:50,+08:00,OUT,mobile
83885,Nu Orange,1/28/2022,15:27:03,+08:00,OUT,mobile
75963,Clinic,1/28/2022,15:36:10,+08:00,IN,mobile
83894,,1/28/2022,16:12:00,+08:00,IN,mobile
79738,,1/28/2022,16:21:10,+08:00,OUT,mobile
74639,Nu Orange,1/28/2022,16:50:01,+08:00,IN,mobile
75952,Office,1/28/2022,17:02:13,+08:00,OUT,mobile
83902,Office,1/28/2022,17:02:35,+08:00,OUT,mobile
74044,,1/28/2022,17:29:36,+08:00,OUT,mobile
83902,,1/28/2022,18:37:14,+08:00,IN,mobile
75963,Clinic,1/28/2022,21:35:27,+08:00,OUT,mobile
83902,,1/28/2022,21:48:46,+08:00,OUT,mobile
83894,,1/28/2022,22:05:43,+08:00,OUT,mobile
83884,,1/28/2022,22:06:44,+08:00,OUT,mobile
74461,Gunung Catur,1/28/2022,22:07:30,+08:00,OUT,mobile
74639,Nu Orange,1/28/2022,22:09:59,+08:00,OUT,mobile
74052,Clinic,1/28/2022,22:41:03,+08:00,OUT,mobile
74556,Nu Orange,1/28/2022,22:41:34,+08:00,OUT,mobile
74049,Clinic,1/28/2022,22:44:03,+08:00,OUT,mobile
74049,Clinic,1/29/2022,7:30:03,+08:00,IN,mobile
74049,Clinic,1/29/2022,7:30:31,+08:00,IN,mobile
74052,Clinic,1/29/2022,7:38:36,+08:00,IN,mobile
74465,,1/29/2022,7:48:34,+08:00,IN,mobile
83893,,1/29/2022,7:51:01,+08:00,IN,mobile
83893,,1/29/2022,7:51:06,+08:00,IN,mobile
83893,,1/29/2022,7:53:36,+08:00,IN,mobile
83893,,1/29/2022,7:56:00,+08:00,IN,mobile
83893,,1/29/2022,7:56:02,+08:00,IN,mobile
83893,,1/29/2022,7:56:03,+08:00,IN,mobile
83893,,1/29/2022,7:56:03,+08:00,IN,mobile
83893,,1/29/2022,7:56:08,+08:00,IN,mobile
83893,,1/29/2022,7:56:09,+08:00,IN,mobile
74042,Nu Orange,1/29/2022,7:57:20,+08:00,IN,mobile
83893,,1/29/2022,8:00:22,+08:00,IN,mobile
74461,Gunung Catur,1/29/2022,8:02:02,+08:00,IN,mobile
75952,Office,1/29/2022,8:24:59,+08:00,IN,mobile
74044,Clinic,1/29/2022,8:31:17,+08:00,IN,mobile
74025,Nu Orange,1/29/2022,9:47:44,+08:00,IN,mobile
74044,Clinic,1/29/2022,14:34:36,+08:00,OUT,mobile
83884,,1/29/2022,14:47:04,+08:00,IN,mobile
79738,Clinic,1/29/2022,14:56:39,+08:00,IN,mobile
74050,Clinic,1/29/2022,14:59:55,+08:00,IN,mobile
74027,,1/29/2022,15:00:21,+08:00,IN,mobile
83894,,1/29/2022,15:03:18,+08:00,IN,mobile
83893,,1/29/2022,15:07:43,+08:00,OUT,mobile
74054,,1/29/2022,15:13:39,+08:00,IN,mobile
74052,Clinic,1/29/2022,15:15:50,+08:00,OUT,mobile
74461,Gunung Catur,1/29/2022,15:16:36,+08:00,OUT,mobile
74049,Clinic,1/29/2022,15:18:25,+08:00,OUT,mobile
74465,,1/29/2022,15:34:23,+08:00,IN,mobile
74465,,1/29/2022,15:34:31,+08:00,OUT,mobile
84517,Clinic,1/29/2022,15:46:01,+08:00,IN,mobile
75952,Office,1/29/2022,16:44:46,+08:00,OUT,mobile
84517,Clinic,1/29/2022,21:27:13,+08:00,OUT,mobile
84517,Clinic,1/29/2022,21:30:27,+08:00,OUT,mobile
74054,,1/29/2022,21:44:57,+08:00,IN,mobile
79738,Clinic,1/29/2022,22:01:06,+08:00,OUT,mobile
74050,Clinic,1/29/2022,22:01:24,+08:00,OUT,mobile
74054,,1/29/2022,22:01:57,+08:00,OUT,mobile
74042,Nu Orange,1/29/2022,22:03:05,+08:00,OUT,mobile
83894,,1/29/2022,22:07:16,+08:00,OUT,mobile
83884,,1/29/2022,22:09:00,+08:00,OUT,mobile
74049,Clinic,1/30/2022,7:36:25,+08:00,IN,mobile
74042,Nu Orange,1/30/2022,7:53:08,+08:00,IN,mobile
74049,Clinic,1/30/2022,7:53:22,+08:00,IN,mobile
74052,Clinic,1/30/2022,7:53:23,+08:00,IN,mobile
74054,,1/30/2022,7:56:40,+08:00,IN,mobile
74050,,1/30/2022,7:57:20,+08:00,IN,mobile
74461,Gunung Catur,1/30/2022,8:04:17,+08:00,IN,mobile
74053,Clinic,1/30/2022,8:20:12,+08:00,IN,mobile
83893,Clinic,1/30/2022,14:37:24,+08:00,IN,mobile
83884,,1/30/2022,14:44:27,+08:00,IN,mobile
74053,Clinic,1/30/2022,14:46:44,+08:00,OUT,mobile
79738,Clinic,1/30/2022,14:51:37,+08:00,IN,mobile
74054,,1/30/2022,15:01:42,+08:00,OUT,mobile
74052,Clinic,1/30/2022,15:03:22,+08:00,OUT,mobile
74049,Clinic,1/30/2022,15:03:24,+08:00,OUT,mobile
75963,Clinic,1/30/2022,15:26:36,+08:00,IN,mobile
79765,,1/30/2022,15:58:54,+08:00,IN,mobile
74050,,1/30/2022,16:21:53,+08:00,OUT,mobile
75963,Clinic,1/30/2022,21:32:17,+08:00,OUT,mobile
74461,Gunung Catur,1/30/2022,22:02:04,+08:00,OUT,mobile
79765,,1/30/2022,22:03:20,+08:00,OUT,mobile
83884,,1/30/2022,22:08:26,+08:00,OUT,mobile
79738,Clinic,1/30/2022,22:17:18,+08:00,OUT,mobile
74042,Nu Orange,1/30/2022,22:18:15,+08:00,OUT,mobile
83893,Clinic,1/30/2022,22:21:22,+08:00,OUT,mobile
74042,Nu Orange,1/31/2022,7:21:33,+08:00,IN,mobile
74465,,1/31/2022,7:49:41,+08:00,IN,mobile
83902,Office,1/31/2022,7:54:09,+08:00,IN,mobile
74050,Clinic,1/31/2022,7:54:25,+08:00,IN,mobile
74556,Nu Orange,1/31/2022,7:55:46,+08:00,IN,mobile
83885,Nu Orange,1/31/2022,7:55:48,+08:00,IN,mobile
79738,,1/31/2022,8:00:23,+08:00,IN,mobile
79765,Clinic,1/31/2022,8:03:18,+08:00,IN,mobile
74054,,1/31/2022,8:09:13,+08:00,IN,mobile
75952,Office,1/31/2022,8:36:10,+08:00,IN,mobile
74745,Clinic,1/31/2022,9:35:12,+08:00,IN,mobile
74025,Nu Orange,1/31/2022,10:29:12,+08:00,IN,mobile
74745,Clinic,1/31/2022,14:30:45,+08:00,OUT,mobile
74049,Clinic,1/31/2022,14:43:41,+08:00,IN,mobile
74461,Gunung Catur,1/31/2022,14:44:27,+08:00,IN,mobile
83884,,1/31/2022,14:47:08,+08:00,IN,mobile
83893,Clinic,1/31/2022,14:55:37,+08:00,IN,mobile
74054,,1/31/2022,15:00:01,+08:00,OUT,mobile
83894,,1/31/2022,15:01:36,+08:00,IN,mobile
79738,,1/31/2022,15:03:14,+08:00,OUT,mobile
79765,Clinic,1/31/2022,15:13:38,+08:00,OUT,mobile
74050,Clinic,1/31/2022,15:16:04,+08:00,OUT,mobile
74465,,1/31/2022,15:19:15,+08:00,OUT,mobile
75983,Clinic,1/31/2022,15:42:10,+08:00,IN,mobile
74639,,1/31/2022,16:33:07,+08:00,IN,mobile
83902,Office,1/31/2022,17:02:27,+08:00,OUT,mobile
75952,Office,1/31/2022,17:03:58,+08:00,OUT,mobile
74042,Nu Orange,1/31/2022,19:36:49,+08:00,OUT,mobile
74556,Nu Orange,1/31/2022,19:36:49,+08:00,OUT,mobile
83894,,1/31/2022,22:05:12,+08:00,IN,mobile
83894,,1/31/2022,22:05:21,+08:00,OUT,mobile
83884,,1/31/2022,22:07:01,+08:00,OUT,mobile
74461,Gunung Catur,1/31/2022,22:09:20,+08:00,OUT,mobile
74639,Nu Orange,1/31/2022,22:11:03,+08:00,OUT,mobile
74049,Clinic,1/31/2022,22:11:21,+08:00,OUT,mobile
83893,Clinic,1/31/2022,22:13:48,+08:00,OUT,mobile
83885,Nu Orange,1/31/2022,22:13:57,+08:00,OUT,mobile
74049,,2/1/2022,7:42:41,+08:00,IN,mobile
83894,Clinic,2/1/2022,7:54:41,+08:00,IN,mobile
74042,Nu Orange,2/1/2022,7:54:47,+08:00,IN,mobile
74465,,2/1/2022,7:56:14,+08:00,IN,mobile
74054,,2/1/2022,7:56:41,+08:00,IN,mobile
74556,Nu Orange,2/1/2022,7:58:29,+08:00,IN,mobile
79765,Clinic,2/1/2022,8:00:54,+08:00,IN,mobile
83902,,2/1/2022,9:09:35,+08:00,IN,mobile
83902,,2/1/2022,12:54:49,+08:00,OUT,mobile
74461,Gunung Catur,2/1/2022,14:36:54,+08:00,IN,mobile
83884,,2/1/2022,14:44:52,+08:00,IN,mobile
83893,,2/1/2022,14:48:17,+08:00,IN,mobile
74050,Clinic,2/1/2022,14:50:33,+08:00,IN,mobile
83885,Nu Orange,2/1/2022,14:52:28,+08:00,IN,mobile
79738,Clinic,2/1/2022,14:57:57,+08:00,IN,mobile
74054,,2/1/2022,15:00:51,+08:00,OUT,mobile
74049,,2/1/2022,15:06:04,+08:00,OUT,mobile
74465,,2/1/2022,15:09:40,+08:00,OUT,mobile
83894,Clinic,2/1/2022,15:18:18,+08:00,OUT,mobile
79765,Clinic,2/1/2022,15:39:13,+08:00,OUT,mobile
74556,Nu Orange,2/1/2022,15:41:52,+08:00,OUT,mobile
74042,Nu Orange,2/1/2022,15:51:47,+08:00,OUT,mobile
74639,Nu Orange,2/1/2022,16:51:44,+08:00,IN,mobile
74050,Clinic,2/1/2022,22:01:03,+08:00,OUT,mobile
79738,Clinic,2/1/2022,22:01:04,+08:00,OUT,mobile
74639,Nu Orange,2/1/2022,22:01:59,+08:00,OUT,mobile
83885,Nu Orange,2/1/2022,22:02:50,+08:00,OUT,mobile
74461,Gunung Catur,2/1/2022,22:07:17,+08:00,OUT,mobile
83893,,2/1/2022,22:17:21,+08:00,OUT,mobile
83884,,2/1/2022,22:17:30,+08:00,OUT,mobile
88357,,2/2/2022,7:45:15,+08:00,IN,mobile
74054,,2/2/2022,7:45:57,+08:00,IN,mobile
83902,Office,2/2/2022,7:49:29,+08:00,IN,mobile
74042,Nu Orange,2/2/2022,7:53:40,+08:00,IN,mobile
75952,Office,2/2/2022,7:54:24,+08:00,IN,mobile
74050,,2/2/2022,7:55:41,+08:00,IN,mobile
74556,Nu Orange,2/2/2022,7:58:04,+08:00,IN,mobile
83888,Gunung Catur,2/2/2022,8:00:12,+08:00,IN,mobile
79765,Clinic,2/2/2022,8:01:40,+08:00,IN,mobile
88348,Office,2/2/2022,8:13:19,+08:00,IN,mobile
88347,Office,2/2/2022,8:35:31,+08:00,IN,mobile
88348,Office,2/2/2022,8:36:13,+08:00,IN,mobile
88347,Office,2/2/2022,8:39:38,+08:00,IN,mobile
88347,,2/2/2022,13:34:04,+08:00,OUT,mobile
88347,,2/2/2022,13:34:16,+08:00,IN,mobile
83888,Gunung Catur,2/2/2022,14:15:47,+08:00,OUT,mobile
74049,Clinic,2/2/2022,14:41:09,+08:00,IN,mobile
74461,Gunung Catur,2/2/2022,14:43:06,+08:00,IN,mobile
74053,Clinic,2/2/2022,14:47:28,+08:00,IN,mobile
83884,,2/2/2022,14:51:29,+08:00,IN,mobile
83894,Clinic,2/2/2022,14:51:37,+08:00,IN,mobile
83885,Nu Orange,2/2/2022,14:52:47,+08:00,IN,mobile
79738,,2/2/2022,14:53:51,+08:00,IN,mobile
74050,,2/2/2022,15:04:06,+08:00,OUT,mobile
74054,,2/2/2022,15:15:32,+08:00,OUT,mobile
79765,Clinic,2/2/2022,15:22:43,+08:00,OUT,mobile
87864,Clinic,2/2/2022,15:31:13,+08:00,IN,mobile
74556,,2/2/2022,15:45:05,+08:00,OUT,mobile
74639,Nu Orange,2/2/2022,16:37:06,+08:00,IN,mobile
83902,Office,2/2/2022,17:03:22,+08:00,OUT,mobile
75952,Office,2/2/2022,17:05:41,+08:00,OUT,mobile
88357,Office,2/2/2022,17:05:55,+08:00,OUT,mobile
74042,Nu Orange,2/2/2022,17:06:10,+08:00,OUT,mobile
88348,Office,2/2/2022,18:17:30,+08:00,OUT,mobile
87864,Clinic,2/2/2022,21:32:21,+08:00,OUT,mobile
79738,,2/2/2022,22:03:25,+08:00,OUT,mobile
74461,Gunung Catur,2/2/2022,22:04:47,+08:00,OUT,mobile
83884,,2/2/2022,22:07:03,+08:00,OUT,mobile
74639,Nu Orange,2/2/2022,22:09:01,+08:00,OUT,mobile
74049,Clinic,2/2/2022,22:16:28,+08:00,OUT,mobile
83885,Nu Orange,2/2/2022,22:16:32,+08:00,OUT,mobile
83894,Clinic,2/2/2022,22:16:54,+08:00,OUT,mobile
88347,,2/3/2022,7:42:36,+08:00,IN,mobile
74049,Clinic,2/3/2022,7:46:00,+08:00,IN,mobile
83885,Nu Orange,2/3/2022,7:56:05,+08:00,IN,mobile
88357,,2/3/2022,7:56:12,+08:00,IN,mobile
83902,Office,2/3/2022,7:56:42,+08:00,IN,mobile
83888,Gunung Catur,2/3/2022,7:56:51,+08:00,IN,mobile
74042,Office,2/3/2022,7:58:45,+08:00,IN,mobile
83893,Clinic,2/3/2022,7:58:48,+08:00,IN,mobile
74054,,2/3/2022,7:59:31,+08:00,IN,mobile
75952,Office,2/3/2022,8:02:07,+08:00,IN,mobile
88348,,2/3/2022,8:31:27,+08:00,IN,mobile
88348,,2/3/2022,8:32:42,+08:00,OUT,mobile
88348,,2/3/2022,8:32:49,+08:00,IN,mobile
88348,,2/3/2022,8:33:52,+08:00,IN,mobile
88348,,2/3/2022,8:34:28,+08:00,IN,mobile
74044,Clinic,2/3/2022,8:36:22,+08:00,IN,mobile
88348,Office,2/3/2022,12:22:20,+08:00,IN,mobile
74556,Nu Orange,2/3/2022,14:52:26,+08:00,IN,mobile
74465,,2/3/2022,14:54:08,+08:00,IN,mobile
74461,Gunung Catur,2/3/2022,14:55:21,+08:00,IN,mobile
79738,Clinic,2/3/2022,14:59:18,+08:00,IN,mobile
74054,,2/3/2022,15:09:07,+08:00,OUT,mobile
74044,,2/3/2022,15:11:14,+08:00,OUT,mobile
79765,,2/3/2022,15:13:50,+08:00,IN,mobile
74049,Clinic,2/3/2022,15:19:24,+08:00,OUT,mobile
83888,Gunung Catur,2/3/2022,15:21:13,+08:00,OUT,mobile
84541,Clinic,2/3/2022,15:29:59,+08:00,IN,mobile
84541,Clinic,2/3/2022,15:30:03,+08:00,IN,mobile
84541,Clinic,2/3/2022,15:30:17,+08:00,IN,mobile
84541,Clinic,2/3/2022,15:30:22,+08:00,IN,mobile
83885,Nu Orange,2/3/2022,16:03:02,+08:00,OUT,mobile
83902,Office,2/3/2022,17:08:18,+08:00,OUT,mobile
75952,Office,2/3/2022,17:11:17,+08:00,OUT,mobile
88357,Office,2/3/2022,17:11:25,+08:00,OUT,mobile
74042,Office,2/3/2022,17:12:47,+08:00,OUT,mobile
88347,Office,2/3/2022,18:24:24,+08:00,OUT,mobile
88348,Office,2/3/2022,18:24:27,+08:00,OUT,mobile
84541,Clinic,2/3/2022,21:41:51,+08:00,OUT,mobile
74465,,2/3/2022,22:00:24,+08:00,OUT,mobile
79765,,2/3/2022,22:01:21,+08:00,OUT,mobile
74461,Gunung Catur,2/3/2022,22:03:41,+08:00,OUT,mobile
74556,Nu Orange,2/3/2022,23:23:30,+08:00,OUT,mobile
83894,Clinic,2/4/2022,0:31:15,+08:00,OUT,mobile
79738,Clinic,2/4/2022,0:31:44,+08:00,OUT,mobile
88348,,2/4/2022,5:58:37,+08:00,IN,mobile
88348,,2/4/2022,5:58:59,+08:00,IN,mobile
88347,Office,2/4/2022,7:41:43,+08:00,IN,mobile
74465,,2/4/2022,7:51:52,+08:00,IN,mobile
83902,Office,2/4/2022,7:52:59,+08:00,IN,mobile
88357,Office,2/4/2022,7:53:42,+08:00,IN,mobile
83885,Nu Orange,2/4/2022,7:54:51,+08:00,IN,mobile
74042,Office,2/4/2022,7:54:51,+08:00,IN,mobile
74050,Clinic,2/4/2022,8:01:50,+08:00,IN,mobile
83893,,2/4/2022,8:02:16,+08:00,IN,mobile
74461,Gunung Catur,2/4/2022,8:03:50,+08:00,IN,mobile
75952,Office,2/4/2022,8:07:16,+08:00,IN,mobile
79765,,2/4/2022,8:09:27,+08:00,IN,mobile
74044,Clinic,2/4/2022,8:46:39,+08:00,IN,mobile
74054,,1/16/2022,15:05:00,+08:00,OUT,frontend
74049,Clinic,2/4/2022,14:37:32,+08:00,IN,mobile
74556,Nu Orange,2/4/2022,14:38:34,+08:00,IN,mobile
83884,,2/4/2022,14:46:06,+08:00,IN,mobile
79738,,2/4/2022,15:00:31,+08:00,IN,mobile
83888,Gunung Catur,2/4/2022,15:01:29,+08:00,IN,mobile
83893,,2/4/2022,15:02:55,+08:00,OUT,mobile
74465,,2/4/2022,15:12:15,+08:00,OUT,mobile
74461,Gunung Catur,2/4/2022,15:16:05,+08:00,OUT,mobile
87864,Clinic,2/4/2022,15:24:37,+08:00,IN,mobile
75983,,1/22/2022,21:30:00,+08:00,OUT,frontend
75983,,1/31/2022,21:30:00,+08:00,OUT,frontend
85877,,1/20/2022,14:30:00,+08:00,OUT,frontend
74556,,1/12/2022,15:20:00,+08:00,OUT,frontend
79765,Clinic,2/4/2022,16:30:37,+08:00,OUT,mobile
74050,Clinic,2/4/2022,16:31:57,+08:00,OUT,mobile
83885,Nu Orange,2/4/2022,16:36:23,+08:00,OUT,mobile
75952,Office,2/4/2022,17:04:43,+08:00,OUT,mobile
88357,Office,2/4/2022,17:08:42,+08:00,OUT,mobile
74042,Office,2/4/2022,17:10:46,+08:00,OUT,mobile
83902,Office,2/4/2022,17:11:14,+08:00,OUT,mobile
88347,Office,2/4/2022,17:11:39,+08:00,OUT,mobile
88348,Office,2/4/2022,17:15:00,+08:00,OUT,mobile
87864,Clinic,2/4/2022,22:01:51,+08:00,OUT,mobile
83888,Gunung Catur,2/4/2022,22:12:37,+08:00,OUT,mobile
79738,,2/4/2022,22:16:29,+08:00,OUT,mobile
83884,,2/4/2022,22:20:18,+08:00,OUT,mobile
74049,Clinic,2/4/2022,22:32:20,+08:00,OUT,mobile
74556,Nu Orange,2/4/2022,22:33:04,+08:00,OUT,mobile
74049,Clinic,2/5/2022,7:28:07,+08:00,IN,mobile
75952,,2/5/2022,7:35:22,+08:00,IN,mobile
74050,Clinic,2/5/2022,7:36:06,+08:00,IN,mobile
88347,Office,2/5/2022,7:44:09,+08:00,IN,mobile
74042,Office,2/5/2022,7:47:55,+08:00,IN,mobile
83884,,2/5/2022,7:48:42,+08:00,IN,mobile
88357,Office,2/5/2022,7:53:22,+08:00,IN,mobile
83885,Nu Orange,2/5/2022,7:55:15,+08:00,IN,mobile
74461,Gunung Catur,2/5/2022,8:03:07,+08:00,IN,mobile
74053,Clinic,2/5/2022,8:19:58,+08:00,IN,mobile
83902,,2/5/2022,11:38:53,+08:00,IN,mobile
74042,Office,2/5/2022,13:03:51,+08:00,OUT,mobile
88347,,2/5/2022,14:36:04,+08:00,OUT,mobile
74053,Clinic,2/5/2022,14:58:59,+08:00,IN,mobile
74053,Clinic,2/5/2022,14:59:09,+08:00,OUT,mobile
83894,Clinic,2/5/2022,15:06:52,+08:00,IN,mobile
83893,,2/5/2022,15:10:16,+08:00,IN,mobile
74465,,2/5/2022,15:10:50,+08:00,IN,mobile
74556,Nu Orange,2/5/2022,15:12:58,+08:00,IN,mobile
74049,Clinic,2/5/2022,15:20:40,+08:00,OUT,mobile
83885,Nu Orange,2/5/2022,15:25:07,+08:00,OUT,mobile
74050,Clinic,2/5/2022,15:25:13,+08:00,OUT,mobile
83884,,2/5/2022,15:26:27,+08:00,OUT,mobile
83888,Gunung Catur,2/5/2022,15:33:50,+08:00,IN,mobile
74461,Gunung Catur,2/5/2022,15:38:52,+08:00,OUT,mobile
75952,,2/5/2022,15:56:33,+08:00,OUT,mobile
83902,,2/5/2022,21:52:50,+08:00,OUT,mobile
74465,,2/5/2022,22:01:26,+08:00,OUT,mobile
83888,Gunung Catur,2/5/2022,22:07:02,+08:00,OUT,mobile
83893,Nu Orange,2/5/2022,22:30:27,+08:00,OUT,mobile
83894,Clinic,2/5/2022,22:32:37,+08:00,OUT,mobile
74556,Nu Orange,2/5/2022,22:36:25,+08:00,OUT,mobile
83902,,2/5/2022,22:47:56,+08:00,OUT,mobile
83885,Nu Orange,2/6/2022,7:52:19,+08:00,IN,mobile
83893,Nu Orange,2/6/2022,7:57:45,+08:00,IN,mobile
79738,Clinic,2/6/2022,7:58:56,+08:00,IN,mobile
83884,,2/6/2022,7:59:14,+08:00,IN,mobile
83894,,2/6/2022,7:59:22,+08:00,IN,mobile
83888,Gunung Catur,2/6/2022,8:07:10,+08:00,IN,mobile
74053,Clinic,2/6/2022,8:12:57,+08:00,IN,mobile
83888,Gunung Catur,2/6/2022,14:19:39,+08:00,OUT,mobile
74053,Clinic,2/6/2022,14:35:37,+08:00,OUT,mobile
74054,,2/6/2022,14:43:58,+08:00,IN,mobile
74050,,2/6/2022,14:52:57,+08:00,IN,mobile
79765,Clinic,2/6/2022,14:58:53,+08:00,IN,mobile
74465,Celuk,2/6/2022,15:02:06,+08:00,IN,mobile
83884,,2/6/2022,15:32:47,+08:00,OUT,mobile
79738,Clinic,2/6/2022,16:10:46,+08:00,OUT,mobile
74639,Nu Orange,2/6/2022,16:37:16,+08:00,IN,mobile
83893,Nu Orange,2/6/2022,16:45:05,+08:00,OUT,mobile
83885,Nu Orange,2/6/2022,17:01:40,+08:00,OUT,mobile
87864,Clinic,2/6/2022,17:55:02,+08:00,IN,mobile
